entity_type,entity_id,canonical,surface,normalized,language,variant,source,catalog_count,active,ambiguity_count,metadata_json
brand,blacklion,blacklion,blacklion,blacklion,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,bluedio,bluedio,bluedio,bluedio,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,bonnivenna,bonnivenna,bonnivenna,bonnivenna,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,bootleg,bootleg,bootleg,bootleg,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,bostik,bostik,bostik,bostik,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,bravi,bravi,bravi,bravi,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,breville,breville,breville,breville,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,brio,brio,brio,brio,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,brite,brite,brite,brite,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,bruno visconti,bruno visconti,bruno visconti,bruno visconti,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,cabinzero,cabinzero,cabinzero,cabinzero,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,calviano,calviano,calviano,calviano,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,canadian,canadian,canadian,canadian,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,candy lane,candy lane,candy lane,candy lane,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,cantell,cantell,cantell,cantell,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,case logic,case logic,case logic,case logic,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,castrol,castrol,castrol,castrol,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,cavanova,cavanova,cavanova,cavanova,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,ceragem,ceragem,ceragem,ceragem,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,cerrado crew,cerrado crew,cerrado crew,cerrado crew,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,chaokoh,chaokoh,chaokoh,chaokoh,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,chefs choice,chefs choice,chefs choice,chefs choice,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,chery exeed,chery exeed,chery exeed,chery exeed,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,chevrolet,chevrolet,chevrolet,chevrolet,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,chimera entertainmen,chimera entertainmen,chimera entertainmen,chimera entertainmen,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,cielo,cielo,cielo,cielo,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,cillit,cillit,cillit,cillit,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,circle joy,circle joy,circle joy,circle joy,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,claber,claber,claber,claber,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,clever mattress,clever mattress,clever mattress,clever mattress,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,clevifort,clevifort,clevifort,clevifort,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,clio,clio,clio,clio,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,clockwork bird,clockwork bird,clockwork bird,clockwork bird,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,codos,codos,codos,codos,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,coifin,coifin,coifin,coifin,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,colop,colop,colop,colop,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,competition company,competition company,competition company,competition company,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,cool box кул бокс,cool box кул бокс,cool box кул бокс,cool box кул бокс,mixed,canonical,catalog+manual_aliases,2,true,1,{}
brand,coolleo,coolleo,coolleo,coolleo,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,coshare,coshare,coshare,coshare,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,cosmodrome,cosmodrome,cosmodrome,cosmodrome,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,curtis,curtis,curtis,curtis,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,curved glass,curved glass,curved glass,curved glass,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,cutebaby,cutebaby,cutebaby,cutebaby,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,d.fresh,d.fresh,d.fresh,d.fresh,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,daman,daman,daman,daman,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,darkflash,darkflash,darkflash,darkflash,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,dbramante1928,dbramante1928,dbramante1928,dbramante1928,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,dc comics,dc comics,dc comics,dc comics,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,de longhi,de longhi,de longhi,de longhi,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,decksaver,decksaver,decksaver,decksaver,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,deeper,deeper,deeper,deeper,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,delcoparts,delcoparts,delcoparts,delcoparts,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,deluxe,deluxe,deluxe,deluxe,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,dfans,dfans,dfans,dfans,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,dgm,dgm,dgm,dgm,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,diamant,diamant,diamant,diamant,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,digital happiness,digital happiness,digital happiness,digital happiness,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,diona,diona,diona,diona,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,disco elysium,disco elysium,disco elysium,disco elysium,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,discoveryopt,discoveryopt,discoveryopt,discoveryopt,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,dongcheng,dongcheng,dongcheng,dongcheng,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,dont,dont,dont,dont,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,doorhan,doorhan,doorhan,doorhan,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,dosia,dosia,dosia,dosia,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,dota 2,dota 2,dota 2,dota 2,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,dotemu,dotemu,dotemu,dotemu,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,dr.coffee proxima,dr.coffee proxima,dr.coffee proxima,dr.coffee proxima,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,drago entertainment,drago entertainment,drago entertainment,drago entertainment,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,dt,dt,dt,dt,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,duka,duka,duka,duka,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,durafresh,durafresh,durafresh,durafresh,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,duronic,duronic,duronic,duronic,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,dustique,dustique,dustique,dustique,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,dyatel,dyatel,dyatel,dyatel,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,dynamo,dynamo,dynamo,dynamo,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,e wave,e wave,e wave,e wave,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,echo,echo,echo,echo,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,ecoline,ecoline,ecoline,ecoline,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,ecotronic,ecotronic,ecotronic,ecotronic,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,eglo,eglo,eglo,eglo,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,elba air,elba air,elba air,elba air,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,eleeels,eleeels,eleeels,eleeels,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,elektrik jack,elektrik jack,elektrik jack,elektrik jack,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,ellipal,ellipal,ellipal,ellipal,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,elpida,elpida,elpida,elpida,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,elring,elring,elring,elring,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,elseve,elseve,elseve,elseve,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,eltreco,eltreco,eltreco,eltreco,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,embark studios,embark studios,embark studios,embark studios,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,enso,enso,enso,enso,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,eplutus,eplutus,eplutus,eplutus,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,era pro,era pro,era pro,era pro,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,eupa,eupa,eupa,eupa,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,evapolar,evapolar,evapolar,evapolar,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,everprof,everprof,everprof,everprof,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,evo jump,evo jump,evo jump,evo jump,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,evoteq,evoteq,evoteq,evoteq,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,expressgo,expressgo,expressgo,expressgo,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,fag,fag,fag,fag,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,falcon eye,falcon eye,falcon eye,falcon eye,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,falto,falto,falto,falto,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,fanhoff,fanhoff,fanhoff,fanhoff,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,fankymanky,fankymanky,fankymanky,fankymanky,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,fansi,fansi,fansi,fansi,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,fermer,fermer,fermer,fermer,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,fiore,fiore,fiore,fiore,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,fittop,fittop,fittop,fittop,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,flexis,flexis,flexis,flexis,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,florida,florida,florida,florida,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,flortek,flortek,flortek,flortek,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,flow,flow,flow,flow,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,focus entertainment,focus entertainment,focus entertainment,focus entertainment,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,fts,fts,fts,fts,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,funtasy,funtasy,funtasy,funtasy,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,funwater,funwater,funwater,funwater,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,gainward,gainward,gainward,gainward,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,game projector 2 in,game projector 2 in,game projector 2 in,game projector 2 in,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,game science,game science,game science,game science,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,games ind africa,games ind africa,games ind africa,games ind africa,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,gastroplast,gastroplast,gastroplast,gastroplast,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,gearbox publishing,gearbox publishing,gearbox publishing,gearbox publishing,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,general electric,general electric,general electric,general electric,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,general motors gm,general motors gm,general motors gm,general motors gm,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,generic comfort,generic comfort,generic comfort,generic comfort,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,genglass,genglass,genglass,genglass,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,georg jensen,georg jensen,georg jensen,georg jensen,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,gerlach,gerlach,gerlach,gerlach,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,gigabayte,gigabayte,gigabayte,gigabayte,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,girmi,girmi,girmi,girmi,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,gjs,gjs,gjs,gjs,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,gls,gls,gls,gls,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,goforest,goforest,goforest,goforest,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,gold wheels,gold wheels,gold wheels,gold wheels,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,good smile,good smile,good smile,good smile,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,grb inc.,grb inc.,grb inc.,grb inc.,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,greenadini,greenadini,greenadini,greenadini,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,greenstone,greenstone,greenstone,greenstone,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,grott,grott,grott,grott,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,ground control studi,ground control studi,ground control studi,ground control studi,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,gtchair,gtchair,gtchair,gtchair,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,gtttzen,gtttzen,gtttzen,gtttzen,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,gunter,gunter,gunter,gunter,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,gustrack,gustrack,gustrack,gustrack,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,hailo,hailo,hailo,hailo,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,halmar,halmar,halmar,halmar,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,hanna,hanna,hanna,hanna,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,happy noodles,happy noodles,happy noodles,happy noodles,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,hardwell,hardwell,hardwell,hardwell,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,harley bella,harley bella,harley bella,harley bella,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,hascevher,hascevher,hascevher,hascevher,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,hauck,hauck,hauck,hauck,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,haxe,haxe,haxe,haxe,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,head,head,head,head,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,headway,headway,headway,headway,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,hec,hec,hec,hec,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,helmi,helmi,helmi,helmi,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,herzog,herzog,herzog,herzog,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,hesby,hesby,hesby,hesby,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,hikers,hikers,hikers,hikers,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,himmel,himmel,himmel,himmel,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,hitair,hitair,hitair,hitair,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,hixa,hixa,hixa,hixa,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,home perfect,home perfect,home perfect,home perfect,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,home store,home store,home store,home store,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,homedics,homedics,homedics,homedics,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,honeycomb aeronautical,honeycomb aeronautical,honeycomb aeronautical,honeycomb aeronautical,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,hopestar,hopestar,hopestar,hopestar,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,hot pot,hot pot,hot pot,hot pot,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,hot tools professional,hot tools professional,hot tools professional,hot tools professional,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,hotchef,hotchef,hotchef,hotchef,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,howard leight,howard leight,howard leight,howard leight,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,hubster,hubster,hubster,hubster,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,hutt,hutt,hutt,hutt,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,hynix,hynix,hynix,hynix,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,hyperpc,hyperpc,hyperpc,hyperpc,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,hyte,hyte,hyte,hyte,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,hyundai / kia,hyundai / kia,hyundai / kia,hyundai / kia,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,hyundai mobis,hyundai mobis,hyundai mobis,hyundai mobis,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,hyundai power products,hyundai power products,hyundai power products,hyundai power products,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,hyundai xteer,hyundai xteer,hyundai xteer,hyundai xteer,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,ice coorel,ice coorel,ice coorel,ice coorel,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,ice cube,ice cube,ice cube,ice cube,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,iflytek,iflytek,iflytek,iflytek,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,ik multimedia,ik multimedia,ik multimedia,ik multimedia,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,ikarao,ikarao,ikarao,ikarao,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,illy,illy,illy,illy,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,imperial,imperial,imperial,imperial,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,in loran,in loran,in loran,in loran,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,infiray,infiray,infiray,infiray,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,infortrend,infortrend,infortrend,infortrend,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,insait joy,insait joy,insait joy,insait joy,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,inформат,inформат,inформат,inформат,mixed,canonical,catalog+manual_aliases,2,true,1,{}
brand,iqboard,iqboard,iqboard,iqboard,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,irit,irit,irit,irit,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,istok,istok,istok,istok,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,istores,istores,istores,istores,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,italtecnica,italtecnica,italtecnica,italtecnica,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,itel,itel,itel,itel,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,jetboil,jetboil,jetboil,jetboil,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,jewel,jewel,jewel,jewel,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,just ac tv,just ac tv,just ac tv,just ac tv,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,kaadas,kaadas,kaadas,kaadas,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,kaisa villa,kaisa villa,kaisa villa,kaisa villa,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,kambrook,kambrook,kambrook,kambrook,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,kanry home,kanry home,kanry home,kanry home,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,karnox,karnox,karnox,karnox,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,kawai,kawai,kawai,kawai,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,kaysen,kaysen,kaysen,kaysen,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,kdv,kdv,kdv,kdv,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,kenda,kenda,kenda,kenda,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,kendo,kendo,kendo,kendo,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,kesto,kesto,kesto,kesto,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,kids brix,kids brix,kids brix,kids brix,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,kiku mobile,kiku mobile,kiku mobile,kiku mobile,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,kinforest,kinforest,kinforest,kinforest,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,king island,king island,king island,king island,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,kinghoff,kinghoff,kinghoff,kinghoff,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,koh i noor,koh i noor,koh i noor,koh i noor,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,komffort,komffort,komffort,komffort,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,konti,konti,konti,konti,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,krafton,krafton,krafton,krafton,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,krats,krats,krats,krats,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,kroha,kroha,kroha,kroha,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,kronospan,kronospan,kronospan,kronospan,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,ksandra,ksandra,ksandra,ksandra,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,kuchenprofi,kuchenprofi,kuchenprofi,kuchenprofi,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,kulta katriina,kulta katriina,kulta katriina,kulta katriina,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,la bella,la bella,la bella,la bella,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,la crosse,la crosse,la crosse,la crosse,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,lady sew,lady sew,lady sew,lady sew,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,lagretti,lagretti,lagretti,lagretti,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,laichy,laichy,laichy,laichy,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,landrock,landrock,landrock,landrock,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,laplaya,laplaya,laplaya,laplaya,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,larian studios,larian studios,larian studios,larian studios,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,lassa,lassa,lassa,lassa,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,laungree,laungree,laungree,laungree,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,le creuset,le creuset,le creuset,le creuset,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,leacco,leacco,leacco,leacco,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,leading wheels,leading wheels,leading wheels,leading wheels,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,league of legends,league of legends,league of legends,league of legends,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,lebooo,lebooo,lebooo,lebooo,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,lefan,lefan,lefan,lefan,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,legacy games,legacy games,legacy games,legacy games,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,libom,libom,libom,libom,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,lifeprint,lifeprint,lifeprint,lifeprint,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,limited run games,limited run games,limited run games,limited run games,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,lionelo,lionelo,lionelo,lionelo,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,lite weights,lite weights,lite weights,lite weights,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,little bids,little bids,little bids,little bids,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,lotusgrill,lotusgrill,lotusgrill,lotusgrill,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,lowell,lowell,lowell,lowell,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,lsa,lsa,lsa,lsa,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,lysol,lysol,lysol,lysol,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,madera,madera,madera,madera,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,mag guardian,mag guardian,mag guardian,mag guardian,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,manavoid entertainme,manavoid entertainme,manavoid entertainme,manavoid entertainme,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,mannol,mannol,mannol,mannol,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,marathon,marathon,marathon,marathon,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,marli,marli,marli,marli,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,marvelous europe,marvelous europe,marvelous europe,marvelous europe,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,maxco,maxco,maxco,maxco,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,maxherr,maxherr,maxherr,maxherr,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,maxmade,maxmade,maxmade,maxmade,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,maxpiler,maxpiler,maxpiler,maxpiler,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,maxx,maxx,maxx,maxx,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,mb,mb,mb,mb,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,mechrevo,mechrevo,mechrevo,mechrevo,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,mecool,mecool,mecool,mecool,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,medeli,medeli,medeli,medeli,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,mega bloks,mega bloks,mega bloks,mega bloks,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,mellanox,mellanox,mellanox,mellanox,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,men at work,men at work,men at work,men at work,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,mercedes,mercedes,mercedes,mercedes,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,mersedesbenz,mersedesbenz,mersedesbenz,mersedesbenz,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,metalcaucho,metalcaucho,metalcaucho,metalcaucho,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,mgb,mgb,mgb,mgb,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,mia air,mia air,mia air,mia air,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,micro,micro,micro,micro,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,microlab,microlab,microlab,microlab,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,micropower,micropower,micropower,micropower,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,miggo,miggo,miggo,miggo,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,mild,mild,mild,mild,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,minecraft,minecraft,minecraft,minecraft,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,mintrocket,mintrocket,mintrocket,mintrocket,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,mioshi,mioshi,mioshi,mioshi,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,mivo,mivo,mivo,mivo,en,canonical,catalog+manual_aliases,2,true,1,{}
brand,momo,momo,momo,momo,en,canonical,catalog+manual_aliases,2,true,1,{}
